address,value_out,value_in,balance,degree,degree_in,degree_out,max_value,min_value,mean_value,std_value,median_value,label,avg_in_tx_interval,min_value_out
0xd2c3d630b77c2a1b080daf11942086ade5700e5d,146.33109101928974,63.73176,82.59933101928974,70,29,42,30.0,0.0,3.000897871704139,5.717780822792789,1.0,1,0,0
0xd2ccc7f96b12d609159a49b819fcab3e9644d06b,581.407346542041,192.4549065296256,388.9524400124154,116,49,67,250.0,0.0,6.671226319583333,26.18112588946232,0.1269784819797919,1,0,0
0xd2d64d3758928a09448d6a865b8bd5f325777876,0.0,0.0,0.0,8,7,0,0.0,0.0,0.0,0.0,0.0,1,0,0
0xd2d8d12aC776750268b1FE0A0BAF1062752b72E4,0.0,0.0,0.0,12,0,0,3.20549351,0.099517,0.6773370152866347,1.0396374392977,0.2025,1,0,0
0xd2e5c32effe8c85bbc911d865cb25ff148961018,25.26869,25.28705481777599,-0.0183648177759891,20,18,2,16.467,0.00520798,2.5277872408888,4.136589643107876,0.7899621744,1,0,0
0xd305a960c2ebcff51c26c6a29b1129dcd2a54fdc,216.71406743731427,216.72048743731423,-0.0064199999999914,5,3,2,191.71448743731423,24.99958,86.68691097492571,75.22102811957618,52.13886100831426,1,0,0
0xD3094DbA932256cB426DadAef7cBcAA97793cFB2,0.0,0.0,0.0,18,0,0,0.05,0.0,0.0027777777777777,0.0117851130197757,0.0,1,0,0
0xd31b1bee0c9f42cb47406d52a796d8a26c5cf802,476.4248698256736,476.34839329094825,0.0764765347253728,205,20,185,335.0,0.0,4.647674454227423,29.924327284401816,0.0,1,0,0
0xd32357b1e1c0d1b469e2eef5baa0ebd3d02c2e51,2.687039,2.688005,-0.000966,7,5,2,1.343761,0.5,0.7678634285714285,0.3991951435634194,0.5,1,0,0
0xd326c9d7d8e3bedacb21d6b182a6c49bcce86335,0.0,0.42,-0.42,76,8,68,0.1,0.0,0.0055263157894736,0.0175419297184093,0.0,1,0,0
0xd330465e03643112907b96a08bb4ed601d81f95f,18.957786231440423,18.80050051950616,0.1572857119342643,109,84,25,13.8,0.0,0.3464063004673998,1.335728567562616,0.15,1,0,0
0xd3337eb6bd7809f262f3926f698ebfefd5e93c3a,0.539643,0.54,-0.000357,7,4,3,0.51,0.01,0.1542347142857143,0.2397430144319219,0.01,1,0,0
0xd33441a44da0c1dcee596abb7ebdcdba77c7ddbd,31.131053,45.656481953367255,-14.525428953367255,48,40,8,25.0,0.0,1.5997403115284845,3.939444458649623,0.513376345,1,0,0
0xd33cbd712c4cfef65d524f47f007ade6a1488d4e,18.42211993106272,18.42386293106272,-0.0017430000000011,13,9,4,14.631626541062715,0.1,2.834306374009649,4.121738821205003,1.02994412,1,0,0
0xd3483160df0618fcbad1db13f307ad2898e66ea1,40.89208020585967,40.96344435951693,-0.0713641536572637,202,179,23,29.0,0.0,0.4052253691355277,2.1263308265403844,0.1,1,0,0
0xd36f0976d54b9f1c0445142e885d3169b77da020,259.943157404,259.965543404,-0.0223860000000399,36,10,26,50.0,1.0,14.44190835577778,12.51229982075068,10.0,1,0,0
0xd384752674cbdF4673994AB973a51fc6f114B75F,0.0,0.0,0.0,34,0,0,20.0,0.008047,3.5607017055679058,5.799657215645876,1.0750000000000002,1,0,0
0xd3888a7e6d6a05c6b031f05ddaf3d3dcab92fc5b,12.033188857351917,0.08522993023878,11.947958927113136,37,2,35,9.35936399191992,0.0,0.3275248320970458,1.5669456939405029,0.0,1,0,0
0xd3cc87f9070e339c099f01ce4c499bde2cd90f3d,14.43324912,13.13425712,1.2989919999999984,12,10,2,7.43324912,0.06059486,2.2972921866666667,2.8081270423965328,1.11,1,0,0
0xd3d7c71e4c5b1ff2f42fbb9b4a21f3373aa8b3b0,15.16958,15.16979,-0.0002099999999991,5,4,1,15.16958,0.16979,6.067874,6.452703147153137,4.5,1,0,0
0xd3ddae456004ed85639a39a9751192e80a967ed4,0.0,32.1,-32.1,25,24,0,11.0,0.0,1.284,2.594012336131037,0.0,1,0,0
0xd3ea62baa658a2553cdcef8506ecc7c2c1449bc9,36.95991626999527,10.384505730830666,26.5754105391646,30,2,28,36.85991626999527,0.0,1.578147400027531,6.90994666693786,0.0,1,0,0
